"ENROLLMENT ID","ENROLLMENT STATE","PROVIDER TYPE CODE","PROVIDER TYPE TEXT","NPI","MULTIPLE NPI FLAG","CCN","ASSOCIATE ID","ORGANIZATION NAME","DOING BUSINESS AS NAME","INCORPORATION DATE","INCORPORATION STATE","ORGANIZATION TYPE STRUCTURE","ORGANIZATION OTHER TYPE TEXT","PROPRIETARY_NONPROFIT","NURSING HOME PROVIDER NAME","AFFILIATION ENTITY NAME","AFFILIATION ENTITY ID","ADDRESS LINE 1","ADDRESS LINE 2","CITY","STATE","ZIP CODE"
O20040804001232,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1336218593,N,075089,0547231326,HIGHVIEW HEALTH CARE CENTER INC,APPLE REHAB MIDDLETOWN,12/29/1986,CT,CORPORATION,,P,APPLE REHAB MIDDLETOWN,APPLE REHAB,39,600 HIGHLAND AVE,,MIDDLETOWN,CT,064575151
O20040804001268,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1164439931,N,676033,1951372739,"TOWN HALL ESTATES-HILLSBORO, INC.",,03/18/1988,TX,CORPORATION,,N,TOWN HALL ESTATES,,,300 HAPPY LN,,HILLSBORO,TX,766452624
O20040804001334,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1477558039,N,106061,2961473764,"RIDGECREST NH, LLC",RIDGECREST NURSING AND REHABILITATION CENTER,05/05/2004,DE,LLC,,P,,,,1200 N STONE ST,,DELAND,FL,327202511
O20040804001349,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1396814547,N,075345,9931170735,MERIDEN HEALTH CARE CENTER INC,APPLE REHAB COCCOMO,11/01/1987,CT,CORPORATION,,P,APPLE REHAB COCCOMO,APPLE REHAB,39,33 CONE AVE,,MERIDEN,CT,064504822
O20040804001390,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1992874135,N,075044,2163493966,PLAINVILLE HEALTH CARE CENTER INC.,APPLE REHAB FARMINGTON VALLEY,02/01/1988,CT,CORPORATION,,P,APPLE REHAB FARMINGTON VALLEY,APPLE REHAB,39,269 FARMINGTON AVE,,PLAINVILLE,CT,060621335
O20040804001432,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1437175932,N,075230,5395716104,LEDGECREST HEALTH CARE CENTER. INC.,,11/23/1988,CT,CORPORATION,,P,LEDGECREST HEALTH CARE CENTER,APPLE REHAB,39,154 KENSINGTON RD,,KENSINGTON,CT,060372602
O20040804001472,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1982783163,N,075380,8628049434,RIDGEVIEW HEALTH CARE CENTER INC.,APPLE REHAB CROMWELL,07/01/1993,CT,CORPORATION,,P,APPLE REHAB CROMWELL,APPLE REHAB,39,156 BERLIN RD,,CROMWELL,CT,064161019
O20040804001533,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1295814457,N,075028,0749251569,CHESTERFIELDS LTD.,CHESTERFIELDS HEALTH CARE CENTER,11/18/1988,CT,CORPORATION,,P,CHESTERFIELDS HEALTH CARE CENTER,APPLE REHAB,39,132 MAIN ST,,CHESTER,CT,064121340
O20040804001720,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1982748091,N,265755,8426029166,"RICHLAND CARE CENTER, INC.",RICHLAND CARE CENTER INC,11/24/1965,MO,CORPORATION,,N,RICHLAND CARE CENTER INC,,,400 TRI-COUNTY LANE,BOX 756,RICHLAND,MO,655560756
O20040805000184,MS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1578545646,N,255297,3375514037,"BEDFORD CARE CENTER-MONROE HALL, LLC",,10/26/2001,MS,LLC,,P,BEDFORD CARE CTR-MONROE HALL,BEDFORD CARE CENTERS,71,300 CAHAL ST,,HATTIESBURG,MS,394012922
O20040805000244,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1205994480,N,075438,2860463577,ORCHARD GROVE SPECIALTY CARE CENTER LLC,APPLE REHAB UNCASVILLE,07/23/2004,CT,CORPORATION,,P,APPLE REHAB UNCASVILLE,APPLE REHAB,39,5 RICHARD BROWN DR,,UNCASVILLE,CT,063821141
O20040805000254,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1447247879,N,195579,6204807910,PRESBYTERIAN VILLAGE OF HOMER,,07/02/1962,LA,CORPORATION,,N,PRESBYTERIAN VILLAGE OF HOMER,,,3700 HIGHWAY 79 S,,HOMER,LA,710405114
O20040805000550,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1982605507,N,366300,5597736132,CANTON CHRISTIAN HOME INC,,05/29/1969,OH,CORPORATION,,N,CANTON CHRISTIAN HOME,,,2550 CLEVELAND AVE NW,,CANTON,OH,447093306
O20040805000579,MS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1598749210,N,255103,1759352305,HINDS COUNTY NURSING & REHABILITATION CENTER LLC,EDGEWOOD HEALTH & REHABILITATION,04/01/2003,MS,LLC,,P,EDGEWOOD HEALTH & REHABILITATION,TREND CONSULTANTS,522,205 BYRAM PKWY,,BYRAM,MS,392729609
O20040805000650,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1891778981,N,195577,8921079583,"PRAIRIE MANOR, INC.",PRAIRIE MANOR NURSING HOME,08/20/1987,LA,CORPORATION,,N,PRAIRIE MANOR NURSING HOME,,,1050 EDWIN ELLIOTT DRIVE,,PINE PRAIRIE,LA,705760500
O20040805000924,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1750305223,N,195602,7315918919,SCC OF HOUMA LLC,CHATEAU TERREBONNE HEALTH CARE,02/24/1997,LA,LLC,,P,CHATEAU TERREBONNE HEALTH CARE,PRIORITY MANAGEMENT,425,1386 W TUNNEL BLVD,,HOUMA,LA,703602731
O20040805001025,KS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1891742573,N,175407,7214908714,"WICHITA MEDICAL INVESTORS, LLC",LIFE CARE CENTER OF WICHITA,,,LLC,,P,LIFE CARE CENTER OF WICHITA,LIFE CARE CENTERS OF AMERICA,311,622 N EDGEMOOR ST,,WICHITA,KS,672083602
O20040805001065,NM,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1760422596,N,325103,9032026059,FARMINGTON OPERATIONS LLC,LIFE CARE CENTER OF FARMINGTON,,,LLC,,P,LIFE CARE CENTER OF FARMINGTON,LIFE CARE CENTERS OF AMERICA,311,1101 W MURRAY DR,,FARMINGTON,NM,874013845
O20040805001683,UT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1386744183,N,465086,8921079419,COUNTRY MEADOW SNF LC,MOUNTAIN VIEW HEALTH SERVICES,,,LLC,,P,MOUNTAIN VIEW HEALTH SERVICES,,,5865 SOUTH WASATCH DRIVE,,OGDEN,UT,844035209
O20040806000083,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1164435111,N,335576,8729050224,FAIRPORT BAPTIST HOMES,,12/21/1904,NY,CORPORATION,,N,FAIRPORT BAPTIST HOMES,,,4646 NINE MILE POINT RD,,FAIRPORT,NY,144501163
O20040806000100,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1760479380,N,105703,7517878739,"SOVEREIGN HEALTHCARE OF INVERNESS, LLC",ARBOR TRAIL REHAB AND SKILLED NURSING CENTER,10/01/2003,DE,LLC,,P,ARBOR TRAIL REHAB AND SKILLED NURSING CENTER,SOVEREIGN HEALTHCARE HOLDINGS,482,611 TURNER CAMP RD,,INVERNESS,FL,344531462
O20040806000685,MD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1831190271,N,215348,0042282428,"LORIEN TANEYTOWN, INC",LORIEN TANEYTOWN,03/09/2004,MD,CORPORATION,,P,"LORIEN TANEYTOWN, INC",LORIEN HEALTH SERVICES,324,100 ANTRIM BLVD,LORIEN TANEYTOWN,TANEYTOWN,MD,217872277
O20040809000087,KY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1639241433,N,185298,9931171238,"HICKS ENTERPRISES OF MONTICELLO, LLC",HICKS GOLDEN YEARS NURSING HOME,04/11/2002,KY,LLC,,P,HICKS GOLDEN YEARS NURSING HOME,,,1901 W HIGHWAY 90,,MONTICELLO,KY,426332460
O20040809001275,SD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1003803818,N,435094,2163494311,WAKONDA HERITAGE MANOR,,08/23/1977,SD,CORPORATION,,N,WAKONDA HERITAGE MANOR,,,515 OHIO ST,,WAKONDA,SD,570732013
O20040809001322,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1124154422,N,056037,4284606435,"COVENANT CARE MORGAN HILL, LLC",PACIFIC HILLS MANOR,05/21/2003,CA,LLC,,P,PACIFIC HILLS MANOR,COVENANT CARE,166,370 NOBLE CT,,MORGAN HILL,CA,950374134
O20040810000207,CA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1609874163,N,056048,9032181128,"COVENANT CARE CAPITOLA, LLC",PACIFIC COAST MANOR,05/21/2003,CA,LLC,,P,PACIFIC COAST MANOR,COVENANT CARE,166,1935 WHARF RD,,CAPITOLA,CA,950102606
O20040811000139,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1306831011,N,265791,8224000187,ST. ANDREWS RESOURCES FOR SENIORS,BROOKING PARK,09/05/1961,MO,CORPORATION,,N,BROOKING PARK,,,307 S WOODS MILL RD,,CHESTERFIELD,MO,630173418
O20040811000561,RI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1881684736,N,415052,3577535491,CHARLESGATE NURSING CENTER,CHARLESGATE NURSING CENTER,09/01/1977,RI,PARTNERSHIP,,P,CHARLESGATE NURSING CENTER,,,100 RANDALL ST,,PROVIDENCE,RI,029042723
O20040812000369,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1699761080,N,265418,9436121126,"N & R OF DIXON, LLC",DIXON NURSING & REHAB,06/01/2003,MO,LLC,,P,DIXON NURSING & REHAB,JAMES & JUDY LINCOLN,290,403 E 10TH ST,,DIXON,MO,654596049
O20040812000511,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1457348369,N,335832,0840101770,STATE OF NEW YORK COMPTROLLERS OFFICE,NYS VETERANS HOME AT MONTROSE,,,OTHER,GOVERNMENT ENTITY - NYS DOH,N,NEW YORK STATE VETERANS HOME AT MONTROSE,,,2090 ALBANY POST RD,,MONTROSE,NY,105481462
O20040812000886,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1063448439,N,675205,5294707857,"THE FREDERICKSBURG CARE CO., LP",THE ATRIUM REHABILITATION CENTER,04/10/1997,TX,OTHER,LIMITED PARTNERSHIP,P,,,,7602 LOUIS PASTEUR DR,,SAN ANTONIO,TX,782294017
O20040812000990,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1770519159,N,675138,2365414935,"THE WILLIAMSBURG CARE COMPANY, LP",INSPIRATION HILLS REHABILITATION CENTER,04/14/1997,TX,OTHER,LIMITED PARTNERSHIP,P,,,,1939 BANDERA RD,,SAN ANTONIO,TX,782282805
O20040812001177,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1558357814,N,265411,6507839198,"N & R OF HOLLISTER, LLC",POINT LOOKOUT NURSING & REHAB,06/30/2003,MO,LLC,,P,POINT LOOKOUT NURSING & REHAB,JAMES & JUDY LINCOLN,290,11103 HISTORIC HIGHWAY 165,,HOLLISTER,MO,656726239
O20040812001508,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1457382087,N,195476,0244203875,CHP PROPERTIES LLC,CAPITOL HOUSE NURSING AND REHABILITATION,11/01/1968,LA,LLC,,P,CAPITOL HOUSE NURSING AND REHAB CENTER,THE CARPENTER HEALTH NETWORK,506,11546 FLORIDA BLVD,,BATON ROUGE,LA,708152405
O20040813000726,MA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1225036080,N,225529,1951374487,LYNN MEDICAL INVESTORS LTD PTR,LIFE CARE CENTER OF THE NORTH SHORE,,,PARTNERSHIP,,P,LIFE CARE CENTER OF THE NORTH SHORE,LIFE CARE CENTERS OF AMERICA,311,111 BIRCH ST,,LYNN,MA,019021574
O20040813000763,MA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1699736025,N,225543,1456324995,WILBRAHAM MEDICAL INVESTORS LP,LIFE CARE CENTER OF WILBRAHAM,,,PARTNERSHIP,,P,LIFE CARE CENTER OF WILBRAHAM,LIFE CARE CENTERS OF AMERICA,311,2399 BOSTON RD,,WILBRAHAM,MA,010951185
O20040813000848,MA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1225091770,N,225564,4789657248,ATTLEBORO MEDICAL INVESTORS LP,LIFE CARE CENTER OF ATTLEBORO,,,PARTNERSHIP,,P,LIFE CARE CENTER OF ATTLEBORO,LIFE CARE CENTERS OF AMERICA,311,969 PARK ST,,ATTLEBORO,MA,027035115
O20040814000108,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1407896137,N,445222,5193632180,SOUTHERN TENNESSEE MEDICAL CENTER LLC,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM WINCHESTER,11/09/1998,DE,LLC,,P,SOUTHERN TENN MEDICAL CENTER SNF,LIFEPOINT HOSPITALS,314,629 HOSPITAL RD,,WINCHESTER,TN,373982407
O20040816000168,WA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1316991540,N,505306,2365425204,CASCADE MEDICAL INVESTORS LIMITED PARTNERSHIP,LIFE CARE CENTER OF PORT TOWNSEND,,,PARTNERSHIP,,P,LIFE CARE CENTER OF PORT TOWNSEND,LIFE CARE CENTERS OF AMERICA,311,751 KEARNEY ST,,PORT TOWNSEND,WA,983688307
O20040816000172,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1609820265,N,335680,6002889466,"THE JAMES A EDDY MEMORIAL GERIATRIC CENTER, INC",EDDY MEMORIAL GERIATRIC CENTER,08/08/1984,NY,CORPORATION,,N,EDDY MEMORIAL GERIATRIC CENTER,TRINITY HEALTH,525,2256 BURDETT AVE,,TROY,NY,121802501
O20040816000320,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1356395909,N,335760,1254304520,"HERITAGE HOUSE NURSING CENTER, INC",EDDY HERITAGE HOUSE,11/15/1990,NY,CORPORATION,,N,EDDY HERITAGE HOUSE NURSING AND REHABILITATION CTR,TRINITY HEALTH,525,2920 TIBBITS AVE,,TROY,NY,121807077
O20040816000342,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1306885066,N,335697,8123091493,"CAPITAL REGION GERIATRIC CENTER, INC.",EDDY VILLAGE GREEN,12/30/1987,NY,CORPORATION,,N,EDDY VILLAGE GREEN,TRINITY HEALTH,525,421 WEST COLUMBIA ST,,COHOES,NY,120472217
O20040817000934,VA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1285603142,N,495380,9234102369,CHASE CITY HEALTH CARE LLC,CHASE CITY HEALTH & REHAB CENTER,05/12/2004,VA,LLC,,P,CHASE CITY HEALTH AND REHAB CENTER,COMMONWEALTH CARE OF ROANOKE,152,5539 HIGHWAY FORTY SEVEN,,CHASE CITY,VA,239243727
O20040817000987,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1669449799,N,345235,5799758728,"LUTHERAN RETIREMENT MINISTRIES OF ALAMANCE COUNTY, NORTH CAROLINA",TWIN LAKES COMMUNITY,04/29/1980,NC,CORPORATION,,N,TWIN LAKES COMMUNITY,,,3802 WADE COBLE DR,,BURLINGTON,NC,272159765
O20040817001029,CT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1851402382,N,075085,5092788026,SAINT MARY HOME INCORPORATED,,08/06/1902,CT,CORPORATION,,N,SAINT MARY HOME,TRINITY HEALTH,525,2021 ALBANY AVE,,WEST HARTFORD,CT,061172789
O20040817001350,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1780753103,N,195614,9335112317,PROTESTANT HOME FOR THE AGED,COVENANT HOME,01/28/1963,LA,CORPORATION,,N,COVENANT HOME,,,5919 MAGAZINE ST,,NEW ORLEANS,LA,701153220
O20040818000443,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1740287770,N,335704001,5193798049,ST JOHNSVILLE REHABILITATION AND NURSING CENTER INC,,01/01/2002,NY,CORPORATION,,P,ST JOHNSVILLE REHABILITATION AND NURSING CENTER,,,7 TIMMERMAN AVE,,SAINT JOHNSVILLE,NY,134521017
O20040818000657,MI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1477550564,N,235177,7911981857,OUTER DRIVE PARTNERS LLC,HARTFORD NURSING & REHABILITATION CENTER,10/22/2003,MI,LLC,,P,HARTFORD NURSING & REHABILITATION CENTER,CIENA HEALTHCARE/LAUREL HEALTH CARE,144,6700 W OUTER DR,,DETROIT,MI,482352724
O20040818000874,MN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1891876181,N,245429,5698748507,"TWEETEN LUTHERAN HEALTH CARE CENTER, INC",GUNDERSEN TWEETEN CARE CENTER,08/22/1986,MN,CORPORATION,,N,TWEETEN LUTHERAN HEALTH CARE CENTER,GUNDERSEN HEALTH SYSTEM,244,125 5TH AVE SE,,SPRING GROVE,MN,559741318
O20040819000253,MI,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1427054360,N,235460,8628964848,PAUL OLIVER MEMORIAL HOSPITAL,PAUL OLIVER MEMORIAL HOSPITAL LTCU,06/12/1944,MI,CORPORATION,,N,PAUL OLIVER MEMORIAL HOSPITAL LTCU,,,224 PARK AVE,,FRANKFORT,MI,496359658
O20040819000658,IA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1720085913,N,165554,1951374610,COUNTRY VIEW MANOR INC,COUNTRY VIEW MANOR INC,09/13/1969,IA,CORPORATION,,P,COUNTRY VIEW MANOR INC,,,100 CEDAR LN,,SIBLEY,IA,512491055
O20040819001038,SC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1689761876,N,425032,0749254431,"THI OF SOUTH CAROLINA AT MAGNOLIA MANORINMAN, LLC",MAGNOLIA MANOR - INMAN,05/19/2003,DE,LLC,,P,MAGNOLIA MANOR - INMAN,FUNDAMENTAL HEALTHCARE,231,63 BLACKSTOCK RD,,INMAN,SC,293491835
O20040820000673,VA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1467493858,N,495139,2264406826,"LIFE CARE ASSOCIATES, LLC",LIFE CARE CENTER OF NEW MARKET,,,LLC,,P,LIFE CARE CENTER OF NEW MARKET,LIFE CARE CENTERS OF AMERICA,311,315 E LEE HWY,,NEW MARKET,VA,228443103
O20040820000727,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1033177308,N,035117,8921072596,PAYSON UNITED MEDICAL INVESTORS LLC,PAYSON CARE CENTER,,,LLC,,P,PAYSON CARE CENTER,LIFE CARE CENTERS OF AMERICA,311,107 E LONE PINE DR,,PAYSON,AZ,855415558
O20040820000878,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1124066188,N,035136,8820062318,"SIERRA VISTA MEDICAL INVESTORS, LP",LIFE CARE CENTER OF SIERRA VISTA,,,PARTNERSHIP,,P,LIFE CARE CENTER OF SIERRA VISTA,LIFE CARE CENTERS OF AMERICA,311,2305 E WILCOX DR,,SIERRA VISTA,AZ,856352738
O20040823000531,CO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1154488674,N,065266,1557335981,"DENVER HEALTHCARE OPERATIONS, LLC",GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE,,,LLC,,P,GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE,LIFE CARE CENTERS OF AMERICA,311,1600 S POTOMAC ST,,AURORA,CO,800125406
O20040823000594,NY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1396742755,N,335786,3779567284,THE HIGHLANDS LIVING CENTER INC,THE HIGHLANDS LIVING CENTER,06/30/1994,NY,CORPORATION,,N,HIGHLANDS LIVING CENTER,,,500 HAHNEMANN TRL,,PITTSFORD,NY,145342356
O20040824001221,NJ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1730277286,N,315490,9436132461,"COMMUNITY MEDICAL CENTER, INC.",,05/06/1997,NJ,CORPORATION,,N,COMMUNITY MEDICAL CENTER TCU,,,99 ROUTE 37 W,,TOMS RIVER,NJ,087556423
O20040824001243,NE,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1346232295,N,285235,0941274963,FREMONT CARE CENTER INC,NYE POINTE HEALTH & REHAB CTR,07/01/1998,NE,CORPORATION,,P,NYE POINTE HEALTH & REHAB CTR,,,2700 LAVERNA ST,,FREMONT,NE,680252410
O20040824001340,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1235192162,N,366176,4284608225,LORAIN MEDICAL INVESTORS LIMITED PARTNERSHIP,LIFE CARE CENTER OF ELYRIA,,,PARTNERSHIP,,P,LIFE CARE CENTER OF ELYRIA,LIFE CARE CENTERS OF AMERICA,311,1212 ABBE RD S,,ELYRIA,OH,440357269
O20040825000064,OR,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1740234285,N,385171,9638143605,MCMINNVILLE MEDICAL INVESTORS LLC,LIFE CARE CENTER OF MCMINNVILLE,,,LLC,,P,LIFE CARE CENTER OF MCMINNVILLE,LIFE CARE CENTERS OF AMERICA,311,1309 NE 27TH ST,,MCMINNVILLE,OR,971282305
O20040825000744,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1083645014,N,445302,0749254696,ELIZABETHTON MEDICAL INVESTORS LP,LIFE CARE CENTER OF ELIZABETHTON,,,PARTNERSHIP,,P,LIFE CARE CENTER OF ELIZABETHTON,LIFE CARE CENTERS OF AMERICA,311,1641 HIGHWAY 19E BYP,,ELIZABETHTON,TN,376434646
O20040825000767,KS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1275580979,N,175077,4082688932,"OSAWATOMIE HEALTH CARE, LTD.",LIFE CARE CENTER OF OSAWATOMIE,,,PARTNERSHIP,,P,LIFE CARE CENTER OF OSAWATOMIE,LIFE CARE CENTERS OF AMERICA,311,1615 PARKER AVE,,OSAWATOMIE,KS,660641703
O20040825000870,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1255388864,N,265405,6709850662,"BROOKFIELD MEDICAL INVESTORS, LLC",LIFE CARE CENTER OF BROOKFIELD,,,LLC,,P,LIFE CARE CENTER OF BROOKFIELD,LIFE CARE CENTERS OF AMERICA,311,315 HUNT ST,,BROOKFIELD,MO,646282412
O20040825000903,MO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1386691913,N,265373,2860466729,WAYNESVILLE MEDICAL INVESTORS LLC,LIFE CARE CENTER OF WAYNESVILLE,,,LLC,,P,LIFE CARE CENTER OF WAYNESVILLE,LIFE CARE CENTERS OF AMERICA,311,700 BIRCH LN,,WAYNESVILLE,MO,655832275
O20040825001008,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1417973389,N,105999,6608783543,"LIFE CARE CENTERS OF AMERICA, INC.",LIFE CARE CENTER OF OCALA,01/06/1976,TN,CORPORATION,,P,LIFE CARE CENTER OF OCALA,LIFE CARE CENTERS OF AMERICA,311,2800 SW 41ST ST,,OCALA,FL,344744454
O20040825001027,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1164440103,N,105792,6608783543,"LIFE CARE CENTERS OF AMERICA, INC.",LIFE CARE CENTER OF WINTER HAVEN,01/06/1976,TN,CORPORATION,,P,LIFE CARE CENTER OF WINTER HAVEN,LIFE CARE CENTERS OF AMERICA,311,1510 CYPRESS GARDENS BLVD,,WINTER HAVEN,FL,338841976
O20040825001049,NV,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1821035247,N,295050,7719951698,"WEDGWOOD GROUP, LLC",LIFE CARE CENTER OF RENO,,,LLC,,P,LIFE CARE CENTER OF RENO,LIFE CARE CENTERS OF AMERICA,311,445 HOLCOMB RANCH LN,,RENO,NV,895115435
O20040825001074,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1861418790,N,105291,0244204139,"MELWOOD NURSING CENTER, LLC.",LIFE CARE CENTER OF MELBOURNE,,,LLC,,P,LIFE CARE CENTER OF MELBOURNE,LIFE CARE CENTERS OF AMERICA,311,606 SHERIDAN RD,,MELBOURNE,FL,329013227
O20040825001407,FL,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1033143342,N,105921,1951375773,"GARDENS COURT MEDICAL INVESTORS, LLC",THE GARDENS COURT,,,LLC,,P,GARDENS COURT,LIFE CARE CENTERS OF AMERICA,311,3803 PGA BLVD,,PALM BEACH GARDENS,FL,334102720
O20040826000063,ID,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1285688739,N,135113,5890769665,"BRIDGEVIEW MEDICAL INVESTORS, LLC",BRIDGEVIEW ESTATES,,,LLC,,P,BRIDGEVIEW ESTATES,LIFE CARE CENTERS OF AMERICA,311,1828 BRIDGEVIEW BLVD,,TWIN FALLS,ID,833013051
O20040826000080,CO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1104917327,N,065092,4789658568,LIFE CARE ASSOCIATES IV LIMITED PARTNERSHIP,VILLA MANOR CARE CENTER,,,PARTNERSHIP,,P,VILLA MANOR CARE CENTER,LIFE CARE CENTERS OF AMERICA,311,7950 W MISSISSIPPI AVE,,LAKEWOOD,CO,802264326
O20040826000107,CO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1306854013,N,065370,4486628260,"ARAPAHOE LTC INVESTORS, LLC",LIFE CARE CENTER OF LITTLETON,,,LLC,,P,LIFE CARE CENTER OF LITTLETON,LIFE CARE CENTERS OF AMERICA,311,1500 W MINERAL AVE,,LITTLETON,CO,801205608
O20040826000115,CO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1003825761,N,065368,8921072703,"WELD LTC INVESTORS, LLC",LIFE CARE CENTER OF GREELEY,,,LLC,,P,LIFE CARE CENTER OF GREELEY,LIFE CARE CENTERS OF AMERICA,311,4800 W 25TH ST,,GREELEY,CO,806343734
O20040826000129,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1750384376,N,035143,3274507058,COVE ASSOC JOINT VENTURE,LIFE CARE CENTER OF SCOTTSDALE,,,OTHER,JOINT VENTURE,P,LIFE CARE CENTER OF SCOTTSDALE,LIFE CARE CENTERS OF AMERICA,311,9494 E BECKER LN,,SCOTTSDALE,AZ,852606720
O20040826001134,UT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1215935432,N,465092,5496720187,UINTAH HEALTH CARE SPECIAL SERVICE DISTRICT,,,,OTHER,LOCAL GOVERNMENT,P,UINTAH HEALTH CARE SPECIAL SERVICE DISTRICT,,,510 S 500 W,,VERNAL,UT,840784301
O20040827000132,TN,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1427040211,N,445424,8628043379,CENTER ON AGING AND HEALTH LLC,NA,,,LLC,,P,CENTER ON AGING AND HEALTH,,,880S MOHAWK DR,,ERWIN,TN,376502125
O20040827000352,SD,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1063654648,N,435034,0143134965,AVERA ST MARYS,AVERA MARYHOUSE LONG TERM CARE,02/10/1951,SD,OTHER,501(C)3,N,AVERA MARYHOUSE LONG TERM CARE,AVERA HEALTH,61,801 E SIOUX AVE,MARYHOUSE -AVERA MARYHOUSE LONG TERM CARE,PIERRE,SD,575013323
O20040901000705,LA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1215093943,N,195589,4082689021,NOTRE DAME HEALTH SYSTEM,CHATEAU DE NOTRE DAME,05/14/1975,LA,CORPORATION,,N,CHATEAU DE NOTRE DAME,,,2832 BURDETTE ST,,NEW ORLEANS,LA,701252514
